"MacroTrends Data Download"
"RYAAY - Historical Price and Volume Data"
"Note: Historical prices are adjusted for stock splits."

"Disclaimer and Terms of Use: Historical stock data is provided 'as is' and solely for informational purposes, not for trading purposes or advice."
"MacroTrends LLC expressly disclaims the accuracy, adequacy, or completeness of any data and shall not be liable for any errors, omissions or other defects in, "
"delays or interruptions in such data, or for any actions taken in reliance thereon.  Neither MacroTrends LLC nor any of our information providers will be liable"
"for any damages relating to your use of the data provided."


"ATTRIBUTION: Proper attribution requires clear indication of the data source as ""www.macrotrends.net""."
"A ""dofollow"" backlink to the originating page is also required if the data is displayed on a web page."


date,open,high,low,close,volume
1999-03-31,1.6381,1.6481,1.613,1.6381,429847
1999-04-01,1.6582,1.6884,1.6481,1.6582,3444
1999-04-05,1.6934,1.7185,1.6758,1.6934,44927
1999-04-06,1.7361,1.7486,1.6934,1.7361,42187
1999-04-07,1.7286,1.7487,1.6934,1.7286,12602
1999-04-08,1.7185,1.7487,1.6934,1.7185,15654
1999-04-09,1.7185,1.7236,1.6884,1.7185,67938
1999-04-12,1.7788,1.7838,1.7135,1.7788,77565
1999-04-13,1.8039,1.8039,1.7788,1.8039,23950
1999-04-14,1.8692,1.8692,1.8139,1.8692,66996
1999-04-15,1.9195,1.9446,1.8793,1.9195,68406
1999-04-16,1.9044,1.9396,1.8742,1.9044,2426
1999-04-19,1.8944,1.9698,1.8944,1.8944,57215
1999-04-20,1.8843,1.8943,1.8843,1.8843,11349
1999-04-21,1.7989,1.8441,1.7838,1.7989,60659
1999-04-22,1.7688,1.809,1.7688,1.7688,9392
1999-04-23,1.7688,1.7738,1.7638,1.7688,75139
1999-04-26,1.7713,1.7889,1.7587,1.7713,24185
1999-04-27,1.7612,1.7688,1.7486,1.7612,71615
1999-04-28,1.7587,1.7662,1.7562,1.7587,37491
1999-04-29,1.7662,1.7688,1.7537,1.7662,19802
1999-04-30,1.7989,1.8039,1.7688,1.7989,94940
1999-05-03,1.819,1.819,1.7939,1.819,18080
1999-05-04,1.8089,1.824,1.7687,1.8089,16514
1999-05-05,1.8793,1.9295,1.829,1.8793,35691
1999-05-06,1.8843,1.9144,1.8692,1.8843,11818
1999-05-07,1.8893,1.9195,1.8893,1.8893,3522
1999-05-10,1.8793,1.8994,1.8693,1.8793,1878
1999-05-11,1.9044,1.9245,1.8993,1.9044,1957
1999-05-12,1.9496,1.9496,1.8692,1.9496,8140
1999-05-13,1.8893,1.9295,1.8893,1.8893,6340
1999-05-14,1.8893,1.9245,1.8742,1.8893,7748
1999-05-17,1.8642,1.8893,1.8542,1.8642,96505
1999-05-18,1.8893,1.9044,1.8591,1.8893,59639
1999-05-19,1.9145,1.9145,1.8793,1.9145,1800
1999-05-20,1.9245,1.9245,1.8994,1.9245,64023
1999-05-21,1.9195,1.9295,1.8743,1.9195,49152
1999-05-24,1.8843,1.9295,1.8742,1.8843,36864
1999-05-25,1.9295,1.9295,1.8742,1.9295,3287
1999-05-26,1.9245,1.9295,1.8893,1.9245,939
1999-05-27,1.9094,1.9446,1.8893,1.9094,52047
1999-05-28,1.7688,1.8944,1.7487,1.7688,35143
1999-06-01,1.7235,1.7486,1.6682,1.7235,28646
1999-06-02,1.7386,1.7386,1.6934,1.7386,10175
1999-06-03,1.7888,1.8013,1.7386,1.7888,7592
1999-06-04,1.7989,1.8039,1.7688,1.7989,57058
1999-06-07,1.8491,1.8692,1.7687,1.8491,78345
1999-06-08,2.0501,2.1305,1.9044,2.0501,722790
1999-06-09,2.0099,2.0401,2.0099,2.0099,336235
1999-06-10,1.9496,2.0187,1.9346,1.9496,32011
1999-06-11,1.9295,1.9496,1.9094,1.9295,37177
1999-06-14,1.9069,1.9345,1.8918,1.9069,21289
1999-06-15,1.9069,1.9195,1.8868,1.9069,22228
1999-06-16,1.9044,1.9295,1.8768,1.9044,31933
1999-06-17,1.9471,1.9471,1.8994,1.9471,11271
1999-06-18,1.9798,1.9798,1.9145,1.9798,19019
1999-06-21,1.9924,1.9924,1.9547,1.9924,73496
1999-06-22,2.0225,2.03,1.9798,2.0225,70285
1999-06-23,2.0552,2.0602,1.9849,2.0552,57685
1999-06-24,2.0702,2.0903,2.025,2.0702,66918
1999-06-25,2.1104,2.1506,2.0878,2.1104,175789
1999-06-28,2.0903,2.1054,2.0702,2.0903,15653
1999-06-29,2.0954,2.1205,2.0803,2.0954,75452
1999-06-30,2.1305,2.1305,2.0878,2.1305,72163
1999-07-01,2.123,2.1305,2.1054,2.123,90870
1999-07-02,2.0702,2.1305,2.0702,2.0702,76232
1999-07-06,2.03,2.0702,2.03,2.03,233158
1999-07-07,2.0049,2.0401,1.9848,2.0049,14871
1999-07-08,1.9999,2.025,1.9949,1.9999,49153
1999-07-09,2.0099,2.0099,1.9898,2.0099,9783
1999-07-12,1.9898,1.9948,1.9797,1.9898,56117
1999-07-13,2.0049,2.0049,1.9647,2.0049,92043
1999-07-14,2.025,2.0325,1.9748,2.025,127186
1999-07-15,2.0753,2.1105,2.02,2.0753,126954
1999-07-16,2.1155,2.1256,2.0652,2.1155,97681
1999-07-19,2.2562,2.3014,2.1004,2.2562,103942
1999-07-20,2.0903,2.231,2.0752,2.0903,99947
1999-07-21,2.1255,2.1255,2.0853,2.1255,65667
1999-07-22,2.1255,2.1406,2.0903,2.1255,94078
1999-07-23,2.1808,2.1808,2.1255,2.1808,99324
1999-07-26,2.1205,2.1507,2.0954,2.1205,52675
1999-07-27,2.1305,2.1456,2.1054,2.1305,1331
1999-07-28,2.1004,2.1306,2.0954,2.1004,8218
1999-07-29,2.0828,2.0954,2.0803,2.0828,80930
1999-07-30,2.0903,2.1003,2.0853,2.0903,71301
1999-08-02,2.0853,2.0903,2.0802,2.0853,100574
1999-08-03,2.0803,2.0854,2.0652,2.0803,60659
1999-08-04,2.0351,2.0803,2.0301,2.0351,55258
1999-08-05,2.025,2.0351,2.02,2.025,198018
1999-08-06,2.0099,2.03,2.0049,2.0099,271352
1999-08-09,1.9974,2.0401,1.9949,1.9974,103629
1999-08-10,1.9697,1.9898,1.9596,1.9697,217893
1999-08-11,1.9697,1.9697,1.9295,1.9697,33263
1999-08-12,1.9697,1.9848,1.9571,1.9697,38194
1999-08-13,1.9697,1.9747,1.9496,1.9697,20506
1999-08-16,1.9697,1.9797,1.9646,1.9697,10096
1999-08-17,1.9346,1.9798,1.9346,1.9346,37961
1999-08-18,1.9295,1.9496,1.9195,1.9295,117088
1999-08-19,1.9295,1.9697,1.9169,1.9295,240437
1999-08-20,1.8793,1.9245,1.8793,1.8793,282473
1999-08-23,1.8743,1.8894,1.8743,1.8743,8453
1999-08-24,1.8692,1.8792,1.8541,1.8692,14010
1999-08-25,1.8341,1.8643,1.8341,1.8341,9940
1999-08-26,1.8341,1.8643,1.8341,1.8341,47510
1999-08-27,1.7989,1.8567,1.7939,1.7989,30212
1999-08-30,1.824,1.8491,1.8089,1.824,11427
1999-08-31,1.8441,1.8491,1.819,1.8441,57605
1999-09-01,1.819,1.8693,1.819,1.819,19567
1999-09-02,1.8341,1.8743,1.8291,1.8341,66452
1999-09-03,1.8893,1.8893,1.8391,1.8893,1331
1999-09-07,1.9697,1.9697,1.8491,1.9697,8296
1999-09-08,1.9496,1.9597,1.9245,1.9496,16906
1999-09-09,1.9898,1.9898,1.9295,1.9898,1878
1999-09-10,1.9396,1.9698,1.9396,1.9396,21837
1999-09-13,1.9496,1.9496,1.9195,1.9496,23715
1999-09-14,1.8919,1.9597,1.8894,1.8919,2661
1999-09-15,1.8893,1.9144,1.8692,1.8893,2035
1999-09-16,1.8743,1.9246,1.8642,1.8743,15967
1999-09-17,1.8944,1.9233,1.8743,1.8944,62225
1999-09-20,1.9346,1.9949,1.8944,1.9346,14871
1999-09-21,1.9446,1.9697,1.9295,1.9446,21367
1999-09-22,1.9697,1.9948,1.9345,1.9697,65430
1999-09-23,1.9396,1.9898,1.9295,1.9396,37021
1999-09-24,1.9647,1.9949,1.9295,1.9647,9236
1999-09-27,1.8944,1.9748,1.8944,1.8944,89384
1999-09-28,1.8491,1.9094,1.8491,1.8491,75919
1999-09-29,1.8491,1.8843,1.8491,1.8491,233549
1999-09-30,1.8441,1.8944,1.829,1.8441,31542
1999-10-01,1.819,1.8693,1.8089,1.819,10566
1999-10-04,1.8466,1.8692,1.824,1.8466,2192
1999-10-05,1.824,1.8592,1.824,1.824,548
1999-10-06,1.8893,1.8893,1.824,1.8893,2583
1999-10-07,1.8869,1.9296,1.8869,1.9145,62773
1999-10-08,1.9496,1.9496,1.9496,1.9496,1487
1999-10-11,1.9094,1.9195,1.8742,1.9044,52204
1999-10-12,1.8742,1.8843,1.829,1.829,15810
1999-10-13,1.829,1.8793,1.829,1.8391,2583
1999-10-14,1.8191,1.8894,1.814,1.814,16437
1999-10-15,1.7888,1.8491,1.7738,1.7838,7749
1999-10-18,1.7889,1.7889,1.7688,1.7788,5792
1999-10-19,1.819,1.829,1.7586,1.7888,47194
1999-10-20,1.7888,1.819,1.7788,1.8039,39603
1999-10-21,1.8341,1.8391,1.7989,1.8391,51892
1999-10-22,1.7888,1.8089,1.7888,1.7888,11427
1999-10-25,1.7889,1.8039,1.7587,1.7587,44065
1999-10-26,1.7035,1.7035,1.6281,1.6733,232694
1999-10-27,1.6481,1.6934,1.6381,1.6833,178686
1999-10-28,1.6532,1.7034,1.6532,1.6582,411769
1999-10-29,1.7085,1.7085,1.6331,1.6582,339684
1999-11-01,1.6583,1.6633,1.608,1.608,25203
1999-11-02,1.6029,1.6481,1.5627,1.5828,76702
1999-11-03,1.5728,1.613,1.5728,1.5728,36708
1999-11-04,1.5728,1.6281,1.5728,1.608,52676
1999-11-05,1.6055,1.6683,1.603,1.6683,86019
1999-11-08,1.6457,1.7336,1.6432,1.7286,17141
1999-11-09,1.7738,1.8693,1.7688,1.8542,67311
1999-11-10,1.8743,1.9597,1.8491,1.8617,38743
1999-11-11,1.8442,1.9296,1.8442,1.9145,34595
1999-11-12,1.9396,2.0251,1.9145,1.9924,12210
1999-11-15,1.9596,2.1054,1.9596,2.0903,41481
1999-11-16,2.1305,2.2763,2.0853,2.226,42813
1999-11-17,2.2059,2.2863,2.2059,2.2662,41248
1999-11-18,2.2812,2.2913,2.2159,2.2511,43360
1999-11-19,2.2411,2.2411,2.1708,2.1808,59172
1999-11-22,2.1858,2.2109,2.1707,2.1707,56665
1999-11-23,2.1707,2.1908,2.0853,2.0853,50717
1999-11-24,2.128,2.1293,2.0401,2.0602,116699
1999-11-26,2.0903,2.0903,1.9998,2.0049,36473
1999-11-29,2.0049,2.0149,1.9848,1.9873,38899
1999-11-30,1.9798,2.0049,1.9547,2.0049,7983
1999-12-01,1.9898,2.0502,1.9698,2.02,39213
1999-12-02,2.0702,2.1607,2.0149,2.1456,36551
1999-12-03,2.1104,2.1507,2.0853,2.1205,11662
1999-12-06,2.1305,2.1305,2.1004,2.1054,10879
1999-12-07,2.1305,2.1657,2.1054,2.1406,18158
1999-12-08,2.0953,2.1506,2.0652,2.0702,339129
1999-12-09,2.0853,2.1431,2.0853,2.1104,41403
1999-12-10,2.1305,2.1456,2.1205,2.1305,14323
1999-12-13,2.1506,2.1506,2.1104,2.1305,5244
1999-12-14,2.0953,2.1305,2.0903,2.1054,10018
1999-12-15,2.0853,2.1456,2.0803,2.1406,49075
1999-12-16,2.1456,2.1758,2.1105,2.1356,23011
1999-12-17,2.1657,2.1908,2.1104,2.1305,6888
1999-12-20,2.1506,2.1506,2.0853,2.1305,17375
1999-12-21,2.1054,2.1858,2.1054,2.1456,14793
1999-12-22,2.1406,2.1708,2.1406,2.1406,2661
1999-12-23,2.1305,2.1707,2.1305,2.1506,2270
1999-12-27,2.1507,2.2612,2.1507,2.2562,34360
1999-12-28,2.2512,2.2512,2.1909,2.1959,15889
1999-12-29,2.1557,2.2361,2.1507,2.2361,470
1999-12-30,2.2562,2.2612,2.1406,2.1406,2818
1999-12-31,2.2411,2.2462,2.1708,2.216,5557
2000-01-03,2.1808,2.2713,2.1808,2.1934,5009
2000-01-04,2.1708,2.2512,2.1708,2.1808,14715
2000-01-05,2.2411,2.2411,2.1909,2.2361,19176
2000-01-06,2.2361,2.2913,2.2109,2.226,5479
2000-01-07,2.2561,2.2812,2.2109,2.2511,9314
2000-01-10,2.2511,2.3064,2.2511,2.3014,12210
2000-01-11,2.3165,2.4572,2.3165,2.4019,27551
2000-01-12,2.4169,2.4521,2.4018,2.432,6809
2000-01-13,2.4321,2.4622,2.4069,2.4471,19332
2000-01-14,2.4119,2.4219,2.3717,2.3717,29820
2000-01-18,2.3466,2.4069,2.3215,2.3592,23794
2000-01-19,2.3566,2.432,2.3516,2.432,51656
2000-01-20,2.4923,2.5576,2.4722,2.5124,19958
2000-01-21,2.53,2.5426,2.4973,2.5275,106681
2000-01-24,2.5552,2.5552,2.5024,2.5275,37100
2000-01-25,2.5325,2.5626,2.5099,2.5325,56665
2000-01-26,2.535,2.5878,2.5325,2.5727,78816
2000-01-27,2.5677,2.6129,2.5677,2.6129,120299
2000-01-28,2.5753,2.6733,2.5753,2.6431,33186
2000-01-31,2.643,2.7385,2.643,2.7385,69579
2000-02-01,2.7436,2.7763,2.6532,2.6582,66921
2000-02-02,2.6632,2.6632,2.5953,2.6079,139788
2000-02-03,2.5878,2.6029,2.5626,2.5727,74041
2000-02-04,2.5577,2.5577,2.4321,2.4622,31308
2000-02-07,2.4823,2.5526,2.4672,2.5526,97130
2000-02-08,2.5426,2.6129,2.5124,2.6129,77877
2000-02-09,2.6205,2.6933,2.5627,2.5828,225414
2000-02-10,2.5677,2.5878,2.5677,2.5878,126404
2000-02-11,2.5626,2.6003,2.4722,2.4722,16906
2000-02-14,2.5576,2.5576,2.4672,2.4923,20819
2000-02-15,2.442,2.4923,2.432,2.432,28176
2000-02-16,2.4119,2.4521,2.4094,2.4119,7670
2000-02-17,2.4245,2.5225,2.4245,2.5225,231755
2000-02-18,2.4772,2.5426,2.4772,2.5074,18628
2000-02-22,2.5476,2.623,2.5476,2.623,112082
2000-02-23,2.5626,2.623,2.5576,2.5928,14245
2000-02-24,2.6104,2.6531,2.5928,2.6481,30681
2000-02-25,2.5326,2.633,2.5326,2.6079,194106
2000-02-28,2.8139,2.8139,2.5928,2.6129,36864
2000-02-29,2.6833,2.7335,2.5928,2.7335,40073
2000-03-01,2.7536,3.1757,2.7536,3.0551,198958
2000-03-02,2.9747,3.5275,2.9747,3.226,39918
2000-03-03,3.5224,3.5978,3.3968,3.5576,19332
2000-03-06,3.4772,3.6983,3.4571,3.6481,31464
2000-03-07,3.2561,3.4169,3.226,3.2762,72007
2000-03-08,3.3365,3.3365,3.1355,3.1958,68877
2000-03-09,3.2562,3.4672,3.216,3.427,65042
2000-03-10,3.3491,3.7787,3.3491,3.7385,64650
2000-03-13,3.7335,3.7335,3.5978,3.6832,75372
2000-03-14,3.6883,3.7586,3.6883,3.7134,150824
2000-03-15,3.6179,3.7787,3.6179,3.6782,58936
2000-03-16,3.6883,3.6983,3.5878,3.5878,18941
2000-03-17,3.6882,3.7686,3.5375,3.5978,61754
2000-03-20,3.6179,3.7184,3.5677,3.638,29194
2000-03-21,3.5878,3.5878,3.4169,3.4672,41013
2000-03-22,3.4797,3.5174,3.3767,3.3767,40935
2000-03-23,3.5073,3.5073,3.3667,3.3767,111690
2000-03-24,3.3566,3.442,3.3566,3.3566,29194
2000-03-27,3.437,3.437,3.3013,3.3968,78033
2000-03-28,3.4471,3.4471,3.2662,3.2762,13071
2000-03-29,3.3867,3.3867,3.2662,3.3566,43752
2000-03-30,3.2962,3.5475,3.2962,3.5475,62066
2000-03-31,3.5827,3.6983,3.4068,3.6882,77016
2000-04-03,3.6782,3.7284,3.5978,3.6279,104018
2000-04-04,3.6179,3.6179,3.4672,3.5576,60110
2000-04-05,3.5224,3.5224,3.4169,3.5174,29194
2000-04-06,3.4571,3.4974,3.3265,3.3667,63398
2000-04-07,3.4974,3.4974,3.3165,3.3265,95176
2000-04-10,3.427,3.4282,3.422,3.427,8140
2000-04-11,3.2762,3.2963,3.236,3.2561,91887
2000-04-12,3.3516,3.3767,3.2259,3.236,126325
2000-04-13,3.236,3.4269,3.2058,3.2159,14323
2000-04-14,3.1908,3.2159,3.1556,3.2159,42421
2000-04-17,3.1757,3.1757,2.9043,3.0551,89695
2000-04-18,2.9395,3.2863,2.9395,3.1556,25046
2000-04-19,3.0551,3.4973,3.0551,3.2963,27081
2000-04-20,3.3567,3.3567,3.226,3.3064,29664
2000-04-24,3.2361,3.2963,3.226,3.226,230896
2000-04-25,3.3365,3.3365,3.1958,3.2662,70677
2000-04-26,3.3365,3.3365,3.2159,3.2159,86095
2000-04-27,3.1958,3.2561,3.1858,3.2561,9862
2000-04-28,3.2511,3.3164,3.2511,3.2762,36395
2000-05-01,3.2662,3.2712,3.2159,3.2159,13149
2000-05-02,3.2159,3.3164,3.2058,3.3164,29507
2000-05-03,3.3064,3.3164,3.2561,3.2963,18237
2000-05-04,3.2561,3.5777,3.2059,3.3767,5322
2000-05-05,3.2963,3.4169,3.2963,3.3365,1878
2000-05-08,3.3981,3.417,3.2662,3.2662,6418
2000-05-09,3.2963,3.3868,3.226,3.3064,43205
2000-05-10,3.2159,3.3365,3.2159,3.2611,29429
2000-05-11,3.2662,3.2863,3.231,3.2662,7749
2000-05-12,3.2385,3.2862,3.2008,3.2611,3444
2000-05-15,3.1857,3.2561,3.1405,3.236,2035
2000-05-16,3.2662,3.2863,3.2461,3.2662,210936
2000-05-17,3.2561,3.2863,3.231,3.2863,97132
2000-05-18,3.2762,3.3667,3.2762,3.3114,73887
2000-05-19,3.2963,3.3867,3.2762,3.3566,16123
2000-05-22,3.226,3.5978,3.226,3.5375,59093
2000-05-23,3.3768,3.5376,3.3768,3.5074,5166
2000-05-24,3.4973,3.5074,3.3767,3.4571,155755
2000-05-25,3.427,3.437,3.3767,3.4069,179785
2000-05-26,3.3767,3.417,3.3767,3.4069,8140
2000-05-30,3.442,3.4471,3.3566,3.3767,15341
2000-05-31,3.3466,3.3667,3.2058,3.2561,21993
2000-06-01,3.3064,3.3064,3.2561,3.2963,3444
2000-06-02,3.3365,3.3466,3.2361,3.3064,4774
2000-06-05,3.3868,3.3969,3.2863,3.3265,8844
2000-06-06,3.3265,3.3265,3.3265,3.3265,4383
2000-06-07,3.3767,3.3767,3.3013,3.3164,2818
2000-06-08,3.2159,3.3566,3.2159,3.2159,1800
2000-06-09,3.2461,3.2762,3.2059,3.2059,4540
2000-06-12,3.1958,3.1958,3.1556,3.1757,1644
2000-06-13,3.1707,3.1707,3.0551,3.0953,35691
2000-06-14,3.1154,3.1154,3.0752,3.0752,26611
2000-06-15,3.0903,3.0953,3.0249,3.035,69424
2000-06-16,3.1155,3.2561,3.1155,3.1657,22463
2000-06-19,3.2159,3.2159,3.0953,3.0953,37178
2000-06-20,3.1356,3.1356,3.0752,3.0853,29195
2000-06-21,3.0752,3.0852,2.996,2.9998,6888
2000-06-22,2.9948,3.045,2.7838,2.7938,174852
2000-06-23,2.7989,2.8441,2.7938,2.829,663020
2000-06-26,2.824,2.8441,2.8039,2.824,199900
2000-06-27,2.829,2.9094,2.829,2.8943,169294
2000-06-28,2.8843,2.9345,2.8541,2.8943,49544
2000-06-29,2.9345,2.9345,2.9043,2.9144,9470
2000-06-30,2.9345,2.9546,2.9345,2.9345,13697
2000-07-03,2.9345,2.9345,2.8038,2.9144,27315
2000-07-05,2.9345,3.1355,2.8943,3.0149,18236
2000-07-06,3.0953,3.1355,3.035,3.0652,152390
2000-07-07,3.0952,3.0952,2.9948,3.0174,2661
2000-07-10,3.0551,3.0953,3.0551,3.0652,215396
2000-07-11,3.0853,3.2159,3.0551,3.1456,54788
2000-07-12,3.236,3.4571,3.2109,3.2121,73650
2000-07-13,3.2335,3.2561,3.1858,3.1858,12993
2000-07-14,3.3064,3.3064,3.2461,3.2461,27081
2000-07-17,3.3139,3.3767,3.2159,3.2561,3131
2000-07-18,3.3868,3.3868,3.2461,3.2762,112551
2000-07-19,3.3365,3.3365,3.2461,3.2662,1565
2000-07-20,3.3214,3.437,3.236,3.3365,44613
2000-07-21,3.4169,3.4571,3.3767,3.4169,25437
2000-07-24,3.427,3.6179,3.427,3.4672,9627
2000-07-25,3.4471,3.5175,3.3868,3.427,29899
2000-07-26,3.4974,3.4974,3.4571,3.4672,9471
2000-07-27,3.4773,3.4873,3.3969,3.427,251560
2000-07-28,3.3365,3.3968,3.3365,3.3767,67311
2000-07-31,3.3567,3.4371,3.3567,3.3868,11897
2000-08-01,3.3767,3.4169,3.3767,3.3968,13149
2000-08-02,3.3466,3.3767,3.3365,3.3566,37647
2000-08-03,3.3466,3.3667,3.3365,3.3365,30525
2000-08-04,3.3667,3.3968,3.3566,3.3566,64258
2000-08-07,3.4471,3.4471,3.3365,3.3667,111299
2000-08-08,3.4069,3.4069,3.3164,3.3365,85391
2000-08-09,3.3868,3.4069,3.3466,3.4069,94941
2000-08-10,3.3767,3.3767,3.3466,3.3466,130475
2000-08-11,3.3365,3.3365,3.2812,3.3164,165850
2000-08-14,3.2963,3.2963,3.2561,3.2561,226900
2000-08-15,3.2963,3.3063,3.2159,3.236,121629
2000-08-16,3.231,3.2963,3.231,3.2561,78190
2000-08-17,3.2863,3.2863,3.231,3.231,11114
2000-08-18,3.231,3.231,3.216,3.226,94393
2000-08-21,3.231,3.236,3.2259,3.236,102218
2000-08-22,3.2361,3.2361,3.1858,3.2059,156305
2000-08-23,3.1757,3.1857,3.1154,3.1154,92669
2000-08-24,3.1255,3.1757,3.1054,3.1456,158573
2000-08-25,3.1757,3.1757,3.0049,3.0652,45161
2000-08-28,3.0551,3.0752,3.0149,3.0551,26768
2000-08-29,3.0652,3.0652,2.9546,2.9546,30681
2000-08-30,3.045,3.045,2.9948,3.0149,74276
2000-08-31,2.9697,2.9948,2.9445,2.9546,14010
2000-09-01,3.0953,3.1154,2.9948,3.0149,20428
2000-09-05,2.9747,3.1556,2.9747,3.0953,10723
2000-09-06,3.1004,3.1255,3.045,3.0953,47040
2000-09-07,3.1154,3.1355,3.0953,3.0953,200838
2000-09-08,3.1356,3.1356,3.0752,3.1054,47901
2000-09-11,3.0752,3.0752,2.9848,2.9948,72085
2000-09-12,2.9747,2.9747,2.9044,2.9044,18393
2000-09-13,2.8943,2.8943,2.7838,2.834,125698
2000-09-14,2.8943,2.8943,2.7838,2.824,92827
2000-09-15,2.7937,2.834,2.7937,2.7988,65979
2000-09-18,2.8139,2.8139,2.7637,2.7838,49388
2000-09-19,2.7134,2.7637,2.7134,2.7536,126402
2000-09-20,2.7436,2.7436,2.7134,2.7134,34516
2000-09-21,2.7134,2.7737,2.6933,2.7737,63397
2000-09-22,2.7336,2.9747,2.7336,2.9295,186281
2000-09-25,2.9145,2.9547,2.9145,2.9446,38430
2000-09-26,2.9546,3.045,2.9546,3.035,58936
2000-09-27,3.0149,3.0551,3.0149,3.0551,8375
2000-09-28,3.0752,3.1356,3.0752,3.1255,158183
2000-09-29,3.1355,3.1456,3.0853,3.0953,18237
2000-10-02,3.1657,3.1657,3.1155,3.1255,18393
2000-10-03,3.0752,3.226,3.0752,3.226,79365
2000-10-04,3.2762,3.2963,3.1958,3.2461,23402
2000-10-05,3.236,3.2661,3.1958,3.236,56197
2000-10-06,3.2259,3.2661,3.2222,3.241,38899
2000-10-09,3.236,3.2611,3.2159,3.2561,193010
2000-10-10,3.2561,3.2561,3.226,3.2511,1878
2000-10-11,3.2762,3.2762,3.2259,3.2561,85000
2000-10-12,3.2562,3.2662,3.2097,3.226,245611
2000-10-13,3.1757,3.1757,3.0601,3.1456,190272
2000-10-16,3.0551,3.1456,3.035,3.1456,7514
2000-10-17,3.1443,3.1443,3.0501,3.0551,120142
2000-10-18,3.0551,3.0953,2.9747,2.9747,98384
2000-10-19,3.074,3.074,2.9848,3.0049,34204
2000-10-20,3.064,3.0753,2.9547,3.0451,25594
2000-10-23,3.0149,3.0149,2.9848,2.9948,57136
2000-10-24,3.045,3.0551,2.9847,3.0551,15967
2000-10-25,3.0552,3.0552,2.9949,3.025,72947
2000-10-26,3.0149,3.0149,3.0149,3.0149,5479
2000-10-27,3.0752,3.1556,3.0752,3.1305,131961
2000-10-30,3.1054,3.216,3.1054,3.2059,21368
2000-10-31,3.1456,3.2461,3.1456,3.241,77329
2000-11-01,3.1958,3.2712,3.1958,3.2059,20194
2000-11-02,3.2762,3.3365,3.2762,3.3064,578100
2000-11-03,3.3215,3.3265,3.3165,3.3265,21446
2000-11-06,3.2976,3.4559,3.2976,3.3717,23950
2000-11-07,3.4571,3.5576,3.437,3.5526,67781
2000-11-08,3.5174,3.5275,3.447,3.4973,246545
2000-11-09,3.4873,3.5777,3.4873,3.5074,81714
2000-11-10,3.5073,3.5576,3.5073,3.5375,168356
2000-11-13,3.4872,3.5375,3.437,3.5174,180331
2000-11-14,3.5777,3.6078,3.5073,3.5978,35769
2000-11-15,3.5676,3.7184,3.4822,3.7083,129533
2000-11-16,3.7585,4.0198,3.7585,3.9093,136655
2000-11-17,3.9094,3.9094,3.7285,3.839,61363
2000-11-20,3.7196,3.7686,3.6982,3.7686,143543
2000-11-21,3.7372,3.7372,3.658,3.7083,207488
2000-11-22,3.648,3.7184,3.6279,3.6832,93374
2000-11-24,3.6581,3.6782,3.6279,3.6581,48840
2000-11-27,3.6179,3.6983,3.6179,3.6279,74120
2000-11-28,3.6581,3.6983,3.6279,3.6983,72555
2000-11-29,3.7335,3.7988,3.6782,3.7787,95331
2000-11-30,3.6983,3.8993,3.6983,3.8993,144719
2000-12-01,3.844,4.1204,3.844,4.0953,348454
2000-12-04,4.0701,4.1606,4.04,4.0601,238171
2000-12-05,4.0337,4.035,3.9395,3.9797,537863
2000-12-06,4.0199,4.0199,3.9495,3.9998,51736
2000-12-07,4.0186,4.0299,3.9696,3.9696,109184
2000-12-08,4.0186,4.1405,3.9948,4.0902,110280
2000-12-11,4.0802,4.1606,4.0098,4.1003,118499
2000-12-12,4.0902,4.1254,4.05,4.0701,56510
2000-12-13,4.0601,4.1053,4.0601,4.0651,52596
2000-12-14,4.1907,4.2912,4.1153,4.2912,71615
2000-12-15,4.1857,4.2661,4.0802,4.0802,77173
2000-12-18,4.1015,4.2309,4.1003,4.1706,19958
2000-12-19,4.1706,4.2008,4.0902,4.0902,67702
2000-12-20,4.0752,4.1706,3.9797,4.0199,147302
2000-12-21,3.9545,4.0299,3.9395,3.9596,307517
2000-12-22,3.9496,4.0602,3.9496,4.0551,132667
2000-12-26,4.0701,4.0701,4.0198,4.0299,79442
2000-12-27,4.0299,4.3013,4.0299,4.251,128829
2000-12-28,4.2611,4.3214,4.2008,4.3214,63398
2000-12-29,4.3201,4.5123,4.3113,4.4771,141977
2001-01-02,4.4219,4.4219,4.2913,4.3365,126953
2001-01-03,4.2322,4.2812,4.2108,4.2611,52127
2001-01-04,4.3515,4.4119,4.2812,4.3616,192776
2001-01-05,4.3214,4.3566,4.2661,4.2812,74904
2001-01-08,4.2611,4.2611,4.1405,4.2159,167653
2001-01-09,4.2096,4.2611,4.1606,4.2259,165852
2001-01-10,4.2497,4.251,4.1706,4.1706,93218
2001-01-11,4.2008,4.2008,4.0902,4.1606,192933
2001-01-12,4.1003,4.1907,4.1003,4.1606,109968
2001-01-16,4.1744,4.1744,4.0399,4.0425,180565
2001-01-17,4.0688,4.0688,4.0198,4.0299,420924
2001-01-18,4.1292,4.1292,4.0048,4.0802,73181
2001-01-19,4.0098,4.1053,3.9897,4.0651,312682
2001-01-22,4.0601,4.1003,4.0098,4.1003,149728
2001-01-23,4.0211,4.1606,4.0211,4.0852,254685
2001-01-24,4.1191,4.1706,4.0802,4.1706,105193
2001-01-25,4.1794,4.2611,4.1455,4.251,55805
